"name";"weight"
"Boñar";"1"
"Bonel";"2"
"Bonet";"1"
"Bonfill";"1"
"Bonilla";"1"
"Boniquet";"1"
"Bonnín";"1"
"Borao";"1"
"Borge";"1"
"Borikó";"1"
"Borja";"2"
"Borja Bastón";"1"
"Borja Fernández";"1"
"Borja García";"1"
"Borja González";"1"
"Borja López";"3"
"Borja Martínez";"2"
"Borja Rodríguez";"1"
"Borja Sánchez";"2"
"Borjita";"1"
"Bornes";"1"
"Boro";"1"
"Borona";"1"
"Boronat";"1"
"Borrà";"1"
"Borrego";"1"
"Bosch";"3"
"Botella";"1"
"Botía";"1"
"Bou";"1"
"Bouali";"1"
"Bouare";"1"
"Bouba";"1"
"Bourjila";"1"
"Boussidan";"1"
"Bouzada";"1"
"Bouzas";"1"
"Bover";"1"
"Boyko";"1"
"Boza";"1"
"Brady";"1"
"Bragado";"1"
"Brais Martínez";"1"
"Bralo";"1"
"Brau";"1"
"Braun";"1"
"Bravo";"8"
"Bravo Sánchez";"1"
"Brea";"1"
"Breñé";"1"
"Bretones";"1"
"Bri";"1"
"Brian";"1"
"Brown";"1"
"Brugué";"1"
"Brunet";"1"
"Bruno";"3"
"Bruno Guimarães";"1"
"Bryan";"1"
"Budesca";"1"
"Buenacasa";"1"
"Buendía";"1"
"Bueno";"7"
"Buer";"1"
"Bueso";"2"
"Bugarín";"1"
"Buigues";"1"
"Buján";"2"
"Buñuel";"1"
"Burcio";"1"
"Burgos";"1"
"Burón";"1"
"Burstedde";"1"
"Buru";"1"
"Burusco";"1"
"Busi";"2"
"Busquets";"2"
"Bustamante";"3"
"Bustillo";"1"
"Busto";"2"
"Bustos";"1"
"Butzke";"1"
"Buyla";"1"
"Buyo";"1"
"Caballé";"1"
"Caballero";"5"
"Caballo";"1"
"Cabanes";"1"
"Cabanzón";"1"
"Cabello";"1"
"Cabellud";"1"
"Cabetas";"1"
"Cabeza";"1"
"Cabezas";"1"
"Cabo";"2"
"Cabrera";"4"
"Cáceres";"1"
"Cacharrón";"1"
"Cacho";"2"
"Cadete";"1"
"Cagigal";"1"
"Caio Henrique";"1"
"Calatayud";"1"
"Calatrava";"2"
"Calavera";"2"
"Calavia";"1"
"Calçada";"1"
"Calcagno";"1"
"Caldas";"1"
"Calderó";"1"
"Calderón";"4"
"Calera";"1"
"Calero";"2"
"Calle";"1"
"Calleja";"1"
"Callejón";"1"
"Calvo";"8"
"Camacho";"7"
"Camara";"3"
"Cámara";"2"
"Camara Sinaba";"1"
"Camarasa";"1"
"Cambil";"1"
"Cambra";"1"
"Camello";"1"
"Campabadal";"1"
"Campana";"2"
"Campaña";"1"
"Campeny";"1"
"Campins";"1"
"Campo";"1"
"Campos";"6"
"Camprobin";"1"
"Campuzano";"2"
"Camus";"2"
"Canales";"3"
"Canario";"1"
"Cañas";"1"
"Candelas";"1"
"Caneda";"2"
"Canedo";"2"
"Cañizares";"2"
"Cañizo";"1"
"Cano";"10"
"Canós";"1"
"Cantalapiedra";"1"
"Cantarero";"1"
"Cantero";"7"
"Cantón";"1"
"Canty";"1"
"Capa";"1"
"Capdevila";"1"
"Capi";"2"
"Capilla";"1"
"Capó";"1"
"Caporaso";"1"
