"name";"weight"
"Blackie";"1"
"Blackman";"1"
"Blackmore";"1"
"Blair";"1"
"Blaize";"1"
"Blake";"3"
"Blake-Tracy";"1"
"Bland";"1"
"Blesa";"1"
"Bloedorn";"1"
"Bloomer";"1"
"Bloomfield";"1"
"Bloxham";"1"
"Boakye";"1"
"Boast";"1"
"Boateng";"2"
"Bobb-Semple";"1"
"Bodin";"1"
"Boggan";"1"
"Bogle";"2"
"Bola";"1"
"Bolasie";"1"
"Bolton";"2"
"Bond";"1"
"Bonds";"1"
"Bonham";"1"
"Boni";"1"
"Boniface";"1"
"Bonne";"1"
"Booker";"1"
"Boot";"2"
"Booth";"1"
"Booty";"1"
"Borekull Urrutia";"1"
"Borgnis";"1"
"Bostock";"1"
"Boswell";"1"
"Bott";"1"
"Boulter";"1"
"Bowat";"1"
"Bowen";"3"
"Bower";"1"
"Bowery";"1"
"Bowler";"1"
"Bowman";"1"
"Boyce-Clarke";"1"
"Boyd";"1"
"Boyes";"2"
"Boyle";"1"
"Bracking";"1"
"Bradbury";"2"
"Bradley";"1"
"Bradshaw";"4"
"Brady";"1"
"Bragg";"1"
"Braithwaite";"1"
"Bramall";"1"
"Brandy";"1"
"Brannagan";"1"
"Branthwaite";"1"
"Bray";"1"
"Braybrooke";"1"
"Brayson";"1"
"Breckin";"1"
"Bree";"1"
"Breeze";"1"
"Brenan";"1"
"Brennan";"1"
"Brereton Díaz";"1"
"Brett";"1"
"Brewitt";"1"
"Brewster";"1"
"Brian";"1"
"Bridge";"2"
"Brierley";"2"
"Briggs";"2"
"Brindle";"1"
"Briscoe";"2"
"Bristow";"1"
"Brits";"1"
"Brittain";"1"
"Broad";"1"
"Broadbent";"1"
"Brobbel";"1"
"Brockie";"1"
"Broggio";"1"
"Broja";"1"
"Bromfield";"1"
"Brook";"1"
"Brooks";"5"
"Broome";"1"
"Broomes";"1"
"Brophy";"1"
"Brosinski";"1"
"Brosnan";"1"
"Brough";"1"
"Broughton";"1"
"Brouwers";"1"
"Brown";"17"
"Browne";"3"
"Brownhill";"1"
"Brunt";"2"
"Bryan";"1"
"Bryant";"1"
"Brynn";"1"
"Brzozowski";"1"
"Buabo";"1"
"Buchanan";"1"
"Buck";"1"
"Buckley";"1"
"Bullen";"1"
"Burchall";"1"
"Burey";"1"
"Burge";"1"
"Burgess";"2"
"Burke";"4"
"Burn";"1"
"Burnham";"1"
"Burns";"2"
"Burrell";"1"
"Burroughs";"1"
"Burrowes";"1"
"Burrows";"1"
"Buršík";"1"
"Burstow";"1"
"Burton";"1"
"Bush";"1"
"Butcher";"2"
"Butland";"1"
"Butler";"2"
"Butler-Oyedeji";"1"
"Butterfield";"1"
"Butterworth";"1"
"Button";"1"
"Buyabu";"1"
"Bycroft";"1"
"Byers";"1"
"Byfield";"1"
"Byram";"1"
"Byrne";"2"
"Byrne-Hughes";"1"
"Cadamarteri";"1"
"Cahill";"1"
"Cairney";"1"
"Cairns";"1"
"Caliste";"1"
"Callaghan";"1"
"Calvert-Lewin";"1"
"Cameron";"2"
"Camp";"1"
"Campbell";"9"
"Campbell-Slowey";"1"
"Camps";"1"
"Canavan";"1"
"Cann";"2"
"Cannon";"2"
"Cannonier";"1"
"Canoville";"1"
"Cantwell";"1"
"Caprice";"1"
"Carberry";"1"
"Carbon";"1"
"Cardines";"1"
"Cardoso";"2"
"Cardwell";"1"
"Carey";"1"
"Cargill";"1"
"Carlin";"1"
"Carney";"1"
"Carole";"1"
"Carr";"1"
"Carragher";"1"
"Carrington";"1"
"Carroll";"4"
"Carson";"2"
"Carter";"3"
"Carter-Vickers";"1"
"Cartwright";"3"
"Carvalho";"1"
"Carvalho-Norris";"1"
"Casa-Grande";"1"
"Casey";"4"
"Cash";"1"
"Cashin";"1"
"Cashman";"1"
"Casper";"1"
"Cass";"1"
"Cassanova";"1"
"Castledine";"1"
"Catesby";"1"
"Cavell";"1"
"Cech";"1"
"Celestine-Charles";"1"
"Cesay";"1"
"Chadwick";"1"
"Chalobah";"2"
"Chambers";"2"
"Chambers-Parillon";"1"
"Chang";"1"
"Chaplin";"1"
"Chapman";"2"
"Charles";"5"
"Charles-Cook";"1"
"Charlton";"1"
"Chauke";"1"
"Chechlacz";"1"
"Cheek";"1"
"Chemwor";"1"
"Chester";"1"
"Chesters";"1"
"Chiabi";"1"
"Chibanga";"1"
"Chibueze";"2"
"Chigwada";"1"
"Chilokoa-Mullen";"1"
"Chilvers";"2"
"Chilwell";"1"
"Chimeziri";"1"
"Chin";"1"
"Chingwaro";"1"
"Chinyowa";"1"
"Chipolina";"1"
"Chirewa";"1"
"Chiwome";"1"
"Cho";"1"
"Choudhury";"1"
"Chrisene";"1"
"Christie";"1"
"Christie-Cranie";"1"
"Chubinidze";"1"
"Chukwuemeka";"1"
"Cicale";"1"
"Cirino";"1"
"Cirkin";"1"
"Cisse";"1"
"Cissé";"1"
"Clanford";"1"
"Clare";"1"
"Clark";"4"
"Clarke";"14"
"Clarke-Harris";"1"
"Clarke-Salter";"1"
"Clarkson";"1"
"Clarridge";"1"
"Clayton";"1"
"Cleary";"1"
"Cleworth";"1"
"Cliff";"1"
"Clifford";"1"
"Clifton";"1"
"Close";"1"
"Clough";"2"
"Clout";"1"
"Clucas";"1"
"Clyne";"1"
"Coady";"1"
"Coburn";"1"
"Cochrane";"1"
"Coffey";"1"
"Cogdon";"1"
"Cohalan";"1"
"Coker";"1"
"Colback";"1"
"Colclough";"1"
"Cole";"3"
"Colechin";"1"
"Coleman";"2"
"Coley";"1"
"Collar";"1"
"Collinge";"1"
"Collins";"3"
"Collyer";"1"
"Colwill";"1"
"Comley";"2"
"Compton";"1"
"Conde";"1"
"Conlon";"1"
"Conneely";"1"
"Connell";"1"
"Connolly";"2"
"Connor";"1"
"Conroy";"1"
"Conteh";"2"
"Conway";"3"
"Cook";"4"
"Cooke";"1"
"Coomes";"1"
"Cooney";"1"
"Cooper";"6"
"Cooper-Love";"1"
"Copley";"1"
"Corfe";"1"
"Corke";"1"
"Corness";"1"
"Cornick";"1"
"Cosgrove";"1"
"Cotcher";"1"
"Cottrell";"1"
"Coulson";"2"
"Courtman";"1"
"Cousins";"1"
"Couto";"1"
"Coventry";"1"
"Cover";"1"
"Covil";"1"
"Cowan";"1"
"Cowley";"1"
"Cox";"4"
"Coyle";"4"
"Cozier-Duberry";"1"
"Craggs";"1"
"Craig";"3"
"Crampton";"1"
"Craven";"1"
"Cresswell";"4"
"Crew";"1"
"Crichlow";"1"
"Croasdale";"1"
"Crocombe";"1"
"Crolla";"1"
"Crompton";"1"
"Crooks";"1"
"Cross";"1"
"Crowley";"1"
"Crowther";"1"
"Crutchett";"1"
"Cullen";"1"
"Cullinane";"1"
"Cumming";"1"
"Cundle";"1"
"Cundy";"1"
"Curd";"1"
"Curley";"1"
"Currie";"1"
"Curtis";"1"
"Da Costa";"1"
"Dabo";"1"
"Dack";"1"
"Dacres-Cogley";"1"
"Dada-Mascoll";"1"
"Dahmen";"1"
"Dalby";"1"
"Dale";"1"
"Daley";"3"
"Daley-Campbell";"1"
"Danaher";"1"
"Daniels";"1"
"Danns";"1"
"Danso";"1"
"Darcy";"1"
"Darikwa";"1"
"Darling";"1"
"Darlow";"1"
"Dashi";"1"
"Dasilva";"2"
"Dauda";"1"
"Dausch";"1"
"Davidson";"2"
"Davies";"11"
"Davis";"6"
"Dawson";"2"
"Day";"2"
"Dayman";"1"
"De Cordova-Reid";"1"
"de Fougerolles";"1"
"De Havilland";"1"
"de Jesus";"1"
"de Lisle";"1"
"De-Gale";"1"
"Dean";"2"
"Debayo";"1"
"Debrah";"1"
"Decandia";"1"
"Deeming";"1"
"Delap";"2"
"Dele-Bashiru";"2"
"Dembélé";"2"
"Demetriou";"1"
"Dempsey";"2"
"Denham";"1"
"Dennis";"4"
"Denton";"1"
"Derbyshire";"1"
"Derrick";"1"
"Derry";"1"
"Devaney";"1"
"Devine";"2"
"Dewsbury-Hall";"1"
"Dhanda";"1"
"Di Trolio";"1"
"Diabaté";"1"
"Diakite";"1"
"Diallo";"2"
"Diamond";"1"
"Diangana";"1"
"Dibley-Dias";"1"
"Dibling";"1"
"Dickie";"1"
"Dickson";"1"
"Dickson-Peters";"1"
"Dier";"1"
"Dieseruvwe";"1"
"Digby";"1"
"Dike";"1"
"Dinanga";"1"
"Dinsdale";"1"
"Diomandé";"1"
"Dipepa";"1"
"Dixon";"3"
"Dixon-Bonner";"1"
"Djamna";"1"
"Djankpata";"1"
"Djedje";"2"
"Djoro";"1"
"Dlamini";"1"
"Dobbin";"1"
"Dobra";"1"
"Dobson";"1"
"Dobson-Ventura";"1"
"Dodgson";"1"
"Dolan";"1"
"Donacien";"1"
"Donley";"1"
"Donohue";"1"
"Donovan";"1"
"Doran";"1"
"Dornelly";"1"
"Dorrington";"1"
"Dorsett";"1"
"Doughty";"1"
"Douglas";"2"
"Dovin";"1"
"Dowell";"1"
"Dowling";"1"
"Downes";"1"
"Doyle";"4"
"Dozzell";"1"
"Drake";"2"
"Drakes-Thomas";"1"
"Drameh";"1"
"Draper";"1"
"Dressel";"1"
"Drewett";"1"
"Drummond";"1"
"Dudley";"1"
"Dudziak";"1"
"Duerden";"1"
"Duffus";"1"
"Duhaney";"1"
"Duke-McKenna";"1"
"Dunbar-McDonald";"1"
"Duncan";"1"
"Dunk";"1"
"Dunkley";"1"
"Dunn";"1"
"Dunne";"1"
"DuPont";"1"
"Durrant";"1"
"Duru";"1"
"Dwyer";"1"
"Dyche";"1"
"Dyer";"1"
"Dyke";"1"
"Eagle";"1"
"Eames";"1"
"Earing";"1"
"Earl";"1"
"Earley";"1"
"Earthy";"1"
"East";"1"
"Eastwood";"2"
"Eaves";"1"
"Ebanks-Landell";"1"
"Ebere";"1"
"Ebho";"1"
"Ebiowei";"1"
"Eboué";"1"
"Eccles";"1"
"Eccleston";"1"
"Edmonds-Green";"1"
"Edmondson";"2"
"Edmundson";"1"
"Edozie";"2"
"Edun";"1"
"Edwards";"12"
"Efete";"1"
"Egan-Riley";"2"
"Egbo";"1"
