"name";"weight"
"Jonáš";"1"
"Jonas Leon";"1"
"Jonas-Finn";"1"
"Jonathan";"10"
"Jordan";"4"
"Jorden";"1"
"Jordi";"1"
"Jorik";"1"
"Joris";"1"
"Joscha";"1"
"José-Enrique";"1"
"José-Junior";"1"
"Joselu";"1"
"Joseph";"2"
"Josha";"1"
"Joshua";"15"
"Josiah";"1"
"Josias";"1"
"Josip";"1"
"Jost";"1"
"Josua";"1"
"Josué";"2"
"Joy-Lance";"1"
"Joy-Slayd";"1"
"Joyce Philippe";"1"
"Jozo";"1"
"Juan";"1"
"Juanma";"1"
"Julian";"43"
"Julian-Maurice";"1"
"Julien";"3"
"Julind";"1"
"Julius";"15"
"Junior";"1"
"Juri";"4"
"Jussef";"1"
"Justin";"23"
"Justus";"1"
"Jusuf";"1"
"Jykese";"1"
"Kaan";"4"
"Kacper";"1"
"Kaden";"1"
"Kai";"8"
"Kai-Sotirios";"1"
"Kanischka";"1"
"Karim";"6"
"Karl";"4"
"Karlo";"1"
"Karsten";"1"
"Kasim";"1"
"Kasra";"1"
"Kassim";"1"
"Kayhan";"1"
"Kaylen";"1"
"Keanan";"1"
"Keanu";"4"
"Keke";"1"
"Kelsey";"1"
"Kelven";"1"
"Kelvin";"3"
"Kemal";"1"
"Ken";"3"
"Kenan";"4"
"Kennedy";"1"
"Kennet";"1"
"Kenneth";"2"
"Kenneth-James";"1"
"Kenny";"2"
"Kenny Prince";"1"
"Kerem";"2"
"Kerim";"4"
"Kerim Kalkan";"1"
"Keven";"1"
"Kevin";"46"
"Keziah";"1"
"Kian";"1"
"Kieran";"1"
"Kilian";"9"
"Kimberly";"1"
"Kimi";"2"
"King";"1"
"Kingsley";"4"
"Kjell";"1"
"Klaus";"1"
"Kofi";"2"
"Kolja";"2"
"Konly";"1"
"Konrad";"2"
"Konstantin";"3"
"Koray";"1"
"Korbinian";"2"
"Krish";"1"
"Kristian";"4"
"Kristiyan";"1"
"Kurt";"1"
"Kushtrim";"1"
"Kwabe";"1"
"Kwadwo";"1"
"Kwasi Okyere";"1"
"Kwassi-Vivien Felix";"1"
"Lahouari";"1"
"Lamar";"1"
"Laris";"1"
"Larry-Nana";"1"
"Lars";"12"
"Lasse";"8"
"Laurenz";"2"
"Lauri";"2"
