"name";"weight"
"Nathan";"1"
"Nazzareno";"1"
"Nedved";"1"
"Nelson";"1"
"Neto";"1"
"Nevio";"1"
"Niccolò";"30"
"Nicholas";"11"
"Nick";"1"
"Nico";"2"
"Nicola";"41"
"Nicolao";"1"
"Nicolas";"11"
"Nicolás";"9"
"Nicolò";"53"
"Nicolò Jorge";"1"
"Nikita";"1"
"Niko";"1"
"Nikola";"2"
"Nino";"1"
"Nirash";"1"
"Noah";"1"
"Noan";"1"
"Noé";"1"
"Nolan";"1"
"Nosa";"1"
"Nouroudine";"1"
"Nunzio";"1"
"Obed";"1"
"Odion";"1"
"Oliver";"2"
"Omar";"2"
"Orazio";"2"
"Orlando";"1"
"Oscar";"2"
"Óscar";"1"
"Otis";"1"
"Ottavio";"1"
"Ousmane";"1"
"Pablo";"4"
"Pantaleo";"1"
"Paolo";"16"
"Paolo Fabiano";"1"
"Pape Lô";"1"
"Pasquale";"13"
"Pasqualino";"1"
"Patricio";"1"
"Patrick";"7"
"Patrik";"1"
"Patrizio";"2"
"Pau";"1"
"Paul";"2"
"Paulo";"3"
"Paulo Adone";"1"
"Pedro";"3"
"Pepê";"1"
"Phoenix";"1"
"Pier Luigi";"1"
"Pierfrancesco";"1"
"Piergiorgio";"2"
"Pierlorenzo";"1"
"Pierluca";"1"
"Pierluigi";"1"
"Pierpaolo";"1"
"Pierre";"2"
"Piervicenzo";"1"
"Pietro";"45"
"Piotr";"1"
"Rachid";"1"
"Rafael";"1"
"Rafael Toloi";"1"
"Raffaele";"17"
"Rahul";"1"
"Ramzi";"1"
"Raoul";"2"
"Raphael";"2"
"Raphinha";"1"
"Raul";"4"
"Rayan";"1"
"Rayyan";"1"
"Rémy";"1"
"Renato";"3"
"Rene";"1"
"Ricardo Bordon";"1"
"Riccardo";"81"
"Richard";"1"
"Richi";"1"
"Richmond";"1"
"Rico";"1"
"Rigoberto";"1"
"Rikardo";"1"
"Rino";"1"
"Riyad";"1"
"Robert";"1"
"Roberto";"21"
"Robin";"1"
"Rocco";"3"
"Rodrigo";"4"
"Rodrigo Ely";"1"
"Roger";"1"
"Rolando";"1"
"Romain";"1"
"Romano";"1"
"Romeo";"2"
"Rômulo";"1"
"Ronaldo";"1"
"Roque";"1"
"Rosario";"2"
"Rosindo";"1"
"Ruan Tressoldi";"1"
"Ruben";"1"
"Ruggero";"1"
"Saad";"1"
"Salem";"1"
"Salvatore";"26"
"Samir";"1"
"Samuel";"8"
"Samuel John";"1"
"Samuel Michele";"1"
"Samuele";"36"
"San-Luca";"1"
"Sander";"1"
"Sandro";"5"
"Santiago";"9"
"Santino";"1"
"Sasha";"1"
"Saveriano";"1"
"Saverio";"1"
"Savio";"1"
"Sean";"2"
"Sebastian";"1"
"Sebastián";"1"
"Sebastiano";"12"
"Sébastien";"2"
"Sèbastien";"1"
"Semuel";"1"
"Sergio";"7"
"Sérigne";"1"
"Serigne Saliou";"1"
"Seydou";"1"
"Shady";"1"
"Shaka Mawuli";"1"
"Shenol";"1"
"Sheriff";"1"
"Siaka";"1"
"Silvano";"1"
"Silver";"1"
"Silvio";"2"
"Simon";"4"
"Simone";"86"
"Simone Andrea";"1"
"Simone Cosimo";"1"
"Slim";"1"
"Sonny";"1"
"Stefano";"43"
"Stelio";"1"
"Stephan";"1"
"Stevie";"1"
"Stiven";"1"
"Taha";"1"
"Tamba";"1"
"Tamiou";"1"
"Tancredi";"1"
"Taylor";"1"
"Teddy";"1"
"Temple";"1"
"Théo";"2"
"Thiago";"3"
"Thibaut";"1"
"Thomas";"17"
"Tiago";"3"
"Tito";"1"
"Tiziano";"2"
"Tobia";"1"
"Tobías";"1"
"Tom";"1"
"Tomas";"1"
"Tomás";"1"
"Tommaso";"91"
"Tommaso Angelo";"1"
"Tommy";"1"
"Tony Victory";"1"
"Treasure";"1"
"Tyrese";"1"
"Ugo";"1"
"Umberto";"10"
"Valdes";"1"
"Valentin";"1"
"Valentín";"3"
"Valentino";"1"
"Valerio";"15"
"Vasco";"1"
"Vasile";"1"
"Vicente";"1"
"Victor";"2"
"Víctor";"1"
"Vieri";"1"
"Vincent";"1"
"Vincenzo";"27"
"Vinícius";"1"
"Vitantonio";"1"
"Vito";"2"
"Vittorio";"9"
"Viviano";"1"
"Vladislav";"1"
"Walid";"1"
"Walter";"3"
"Wilfried";"1"
"William";"2"
"Willyan Rocha";"1"
"Wisdom";"1"
"Wladimiro";"1"
"Yael";"1"
"Yago";"1"
"Yannick";"1"
"Yari";"1"
"Yassin";"2"
"Youssef";"1"
"Yunus";"1"
"Yuri";"1"
"Zaccaria";"1"
"Zak";"1"
"Zakaria";"2"
"Zion";"1"
