"name";"weight"
"Bellino";"1"
"Bellodi";"1"
"Bellofiore";"1"
"Bellomo";"2"
"Bellone";"1"
"Belloni";"1"
"Bellotti";"1"
"Belmonte";"1"
"Belotti";"1"
"Beltrame";"1"
"Beltrán";"1"
"Benassai";"1"
"Benatelli";"1"
"Benavídez";"1"
"Bendinelli";"1"
"Benedetti";"5"
"Benjamín";"1"
"Bensi";"1"
"Bentivegna";"1"
"Bento";"1"
"Benvenuti";"2"
"Benvenuto";"1"
"Beraldo";"1"
"Berardi";"3"
"Berenbruch";"1"
"Berengo";"1"
"Beretta";"2"
"Bergamini";"1"
"Bergamino";"1"
"Bergonzi";"1"
"Berizzi";"1"
"Bernabè";"1"
"Bernabei";"1"
"Bernardelli";"1"
"Bernardeschi";"1"
"Bernardi";"4"
"Bernardinis";"1"
"Bernardotto";"1"
"Bernasconi";"2"
"Berra";"1"
"Berretta";"1"
"Bertaccini";"1"
"Bertagnoli";"1"
"Berti";"2"
"Bertini";"2"
"Berto";"1"
"Bertola";"1"
"Bertolazzi";"1"
"Bertoli";"1"
"Bertolini";"1"
"Bertolo";"1"
"Bertolotti";"1"
"Bertolucci";"1"
"Bertoncini";"2"
"Bertone";"1"
"Bertoni";"1"
"Beruatto";"1"
"Besaggio";"1"
"Besso";"1"
"Bettazzi";"1"
"Bettella";"1"
"Bevilacqua";"1"
"Biagetti";"1"
"Biagi";"1"
"Biagioni";"1"
"Biancheri";"1"
"Bianchetti";"1"
"Bianchi";"5"
"Bianchini";"1"
"Bianco";"1"
"Biancone";"1"
"Bianconi";"1"
"Biasci";"1"
"Biela";"1"
"Bifulco";"1"
"Bighetti";"1"
"Bignami";"1"
"Bignamini";"1"
"Bignetti";"1"
"Bigonzoni";"1"
"Bigotti";"1"
"Biguzzi";"1"
"Bini";"1"
"Binoshaj";"1"
"Biolchi";"1"
"Biondi";"2"
"Biondini";"1"
"Biraghi";"1"
"Biraschi";"1"
"Birindelli";"1"
"Bisogno";"1"
"Bisoli";"1"
"Biz";"1"
"Bizzotto";"1"
"Bleve";"2"
"Blini";"1"
"Blondett";"1"
"Boakye";"2"
"Bocalon";"1"
"Boccaccini";"1"
"Boccadamo";"1"
"Boccanera";"1"
"Boccardelli";"1"
"Boccardi";"1"
"Boccia";"2"
"Bochicchio";"1"
"Boer";"1"
"Boffelli";"2"
"Boggan";"1"
"Boggio";"1"
"Bolchini";"1"
"Boldarin";"1"
"Bolis";"1"
"Boloca";"1"
"Bolognini";"1"
"Bolondi";"1"
"Bolzan";"1"
"Bombagi";"1"
"Bonacchi";"1"
"Bonaccorsi";"1"
"Bonacina";"1"
"Bonaiti";"1"
"Bonaiuto";"1"
"Bonanno";"1"
"Bonanomi";"1"
"Bonardi";"1"
"Bonazzoli";"1"
"Bondioli";"1"
"Bonetti";"2"
"Bonetto";"2"
"Bonfanti";"2"
"Boni";"2"
"Bonifacio";"1"
"Bonifazi";"2"
"Bonini";"1"
"Bono";"2"
"Bonomi";"1"
"Bonsignori Goggi";"1"
"Bontà";"1"
"Booth";"1"
"Borasio";"1"
"Bordo";"1"
"Bordoni";"2"
"Borello";"1"
"Borghetto";"1"
"Borghini";"1"
"Borgia";"1"
"Borgognoni";"1"
"Borini";"1"
"Borra";"1"
"Borrelli";"4"
"Borriello";"1"
"Borsani";"1"
"Borsoi";"1"
"Bortolotti";"1"
"Bortolussi";"1"
"Boschetti";"1"
"Boseggia";"1"
"Boselli";"2"
"Bosi";"1"
"Bosisio";"1"
"Bottacin";"1"
"Bottani";"1"
"Bottaro";"1"
"Botti";"1"
"Bouah";"1"
"Bouaskar";"1"
"Boudaas";"1"
"Boulhendi";"1"
"Bova";"1"
"Bove";"2"
"Bovio";"1"
"Bovo";"1"
"Bovolon";"1"
"Boyé";"1"
"Bozza";"1"
"Bozzini";"1"
"Bozzo";"1"
"Bozzolan";"1"
"Bozzollo";"1"
"Bracaglia";"1"
"Bracco";"1"
"Bragantini";"1"
"Brambilla";"1"
"Branca";"1"
"Brancolini";"1"
"Braschi";"1"
"Breda";"1"
"Brenna";"1"
"Brenner";"1"
"Brentan";"1"
"Brescianini";"1"
"Brevi";"1"
"Brezzo";"1"
"Brighenti";"1"
"Bright";"2"
"Brignani";"1"
"Brignola";"1"
"Brignoli";"1"
"Briguglio";"1"
"Brizi";"1"
"Broggi";"1"
"Broggio";"1"
"Broh";"1"
"Brosco";"1"
"Bruccini";"1"
"Brugarello";"1"
"Brugman";"1"
"Brugnoli";"1"
"Brugnolo";"1"
"Brugognone";"1"
"Brunetta";"1"
"Brunetti";"1"
"Bruno";"2"
"Bruno Duarte";"1"
"Brunori";"1"
"Bruscagin";"1"
"Bruschi";"1"
"Brusco";"1"
"Bruzzaniti";"1"
"Bruzzo";"1"
"Bruzzone";"1"
"Bueno";"1"
"Buffon";"1"
"Bugli";"1"
"Buglio";"1"
"Bulevardi";"1"
"Bulgheroni";"1"
"Bunino";"1"
"Buniotto";"1"
"Buonafede";"1"
"Buonaiuto";"2"
"Buonanotte";"1"
"Buongiorno";"1"
"Buono";"1"
"Buonpane";"1"
"Burgio";"1"
"Burlandi";"1"
"Burrai";"1"
"Burruano";"1"
"Burungiu";"1"
"Busato";"1"
"Busellato";"1"
"Busetto";"1"
"Busi";"1"
"Busiello";"1"
"Busio";"1"
"Buso";"1"
"Busolini";"1"
"Bussaglia";"1"
"Bustos";"1"
"Buttaro";"1"
"Butturini";"1"
"Buzi";"1"
"Cabaco";"1"
"Cabella";"1"
"Cabianca";"1"
"Cabrera";"1"
"Cacace";"1"
"Caccavo";"1"
"Cacciamani";"2"
"Caccioppoli";"1"
"Cadamarteri";"1"
"Cadili";"1"
"Cafagna";"1"
"Caferri";"1"
"Cagnano";"1"
"Caia";"1"
"Caio Barone";"1"
"Cairo";"1"
"Calabrese";"4"
"Calabresi";"1"
"Calabria";"1"
"Calafiori";"1"
"Calanca";"1"
"Calapai";"1"
"Calcagni";"1"
"Calderara";"1"
"Calderoni";"1"
"Caldirola";"1"
"Caldore";"1"
"Caleffi";"1"
"Calestani";"1"
"Calì";"3"
"Calia";"1"
"Caligara";"1"
"Callarà";"1"
"Callegari";"2"
"Callegaro";"1"
"Calleri";"1"
"Calligaris";"1"
"Calò";"2"
"Calvani";"3"
"Calvano";"1"
"Calvo";"1"
"Cama";"1"
"Camara";"1"
"Camarda";"1"
"Camarlinghi";"1"
"Camatta";"1"
"Cambiaghi";"1"
"Cambiaso";"1"
"Cambrini";"1"
"Camelio";"1"
"Camigliano";"1"
"Campagna";"3"
"Campana";"1"
"Campani";"1"
"Campaniello";"1"
"Campatelli";"1"
"Campedelli";"1"
"Campolo";"1"
"Camporese";"1"
"Canali";"1"
"Cancelli";"1"
"Cancellieri";"2"
"Cancellotti";"1"
"Candela";"2"
"Candelari";"1"
"Candellone";"1"
"Candellori";"1"
"Candiano";"1"
"Candido";"1"
"Canestrelli";"1"
"Cangemi";"1"
"Cangianiello";"1"
"Cangiano";"1"
"Cannavaro";"1"
"Cannavò";"1"
"Canneti";"1"
"Cannioto";"1"
"Canobbio";"1"
"Canotto";"1"
"Cantaboni";"1"
"Cantarella";"1"
"Cantarelli";"1"
"Canzian";"1"
"Caoki";"1"
"Caon";"1"
"Capacchione";"1"
"Capaldo";"1"
"Capanna";"1"
"Capanni";"1"
"Capelli";"2"
"Capellini";"1"
"Capello";"1"
"Capezzi";"1"
"Capitanini";"1"
"Capoano";"1"
"Capodieci";"1"
"Capoferri";"1"
"Capolupo";"1"
"Capomaggio";"1"
"Capone";"1"
"Caporale";"1"
"Caporaso";"1"
"Caporello";"1"
"Caporusso";"1"
"Capozzoli";"1"
"Capparella";"1"
"Cappelletti";"2"
"Capradossi";"1"
"Caprari";"1"
"Caprile";"1"
"Caprini";"1"
"Capuano";"1"
"Caputo";"1"
"Caracciolo";"1"
"Carballo";"1"
"Carbè";"1"
"Carbone";"4"
"Carboni";"4"
"Cardascio";"1"
"Cardelli";"1"
"Cardilli";"1"
"Cardinali";"3"
"Cardoni";"1"
"Cardu";"1"
"Carducci";"1"
"Careccia";"1"
"Carella";"1"
"Carfagna";"1"
"Carfora";"2"
"Cargnelutti";"1"
"Caricato";"1"
"Carillo";"1"
"Cariolato";"1"
"Carissoni";"1"
"Carlaccini";"1"
"Carlin";"1"
"Carlini";"1"
"Carlos Augusto";"1"
"Carnesecchi";"1"
"Carosso";"1"
"Carpani";"1"
"Carpentieri";"1"
"Carpi";"1"
"Carranza";"1"
"Carrara";"1"
"Carraro";"3"
"Carreri";"1"
"Carretta";"1"
"Carrieri";"1"
"Carriero";"1"
"Carrillo";"1"
"Carrozza";"1"
"Cartano";"1"
"Caruso";"1"
"Casadei";"4"
"Casagrande";"1"
"Casale";"1"
"Casalino";"1"
"Casarini";"1"
"Casarotto";"1"
"Casasola";"1"
"Cascella";"1"
"Casciato";"1"
"Casentini";"1"
"Casiello";"1"
"Casini";"1"
"Casiraghi";"1"
"Caso";"1"
"Casolari";"1"
"Casoli";"1"
"Casoppero";"1"
"Cassa";"1"
"Cassandro";"1"
"Cassani";"1"
"Cassaniti";"1"
"Cassano";"2"
"Cassara";"1"
"Cassaro";"1"
"Cassata";"1"
"Cassin";"1"
"Cassina";"1"
"Cassulo";"1"
"Castagnetti";"1"
"Castagnini";"1"
"Castaldo";"2"
"Castellani";"1"
"Castellano";"1"
"Castelletto";"1"
"Castelli";"4"
"Castellini";"1"
"Castellucchio";"1"
"Castelnuovo";"1"
"Castiello";"1"
"Castorani";"1"
"Castorri";"1"
"Castro";"1"
"Castroreale";"1"
"Castrovilli";"1"
"Cat Berro";"1"
"Catalano";"2"
"Cataldi";"1"
"Catanese";"1"
"Caturano";"1"
"Cauan Baptistella";"1"
"Caucci";"1"
"Cauteruccio";"1"
"Cauz";"1"
"Cavaliere";"1"
"Cavalli";"1"
"Cavallini";"2"
"Cavani";"2"
"Cavazza";"2"
"Caverzasi";"1"
"Caviglia";"1"
"Cavion";"1"
"Cavuoti";"1"
"Cazzadori";"1"
"Ceccacci";"1"
"Ceccarelli";"1"
"Ceccaroni";"1"
"Ceccherini";"1"
"Cecchetto";"1"
"Cecchini";"1"
"Cecere";"1"
"Cecotti";"1"
"Ceijas";"2"
"Çekrezi";"1"
"Celeghin";"1"
"Celesia";"1"
"Célestine";"2"
"Celia";"1"
"Celiento";"1"
"Cella";"1"
"Celli";"2"
