"name";"weight"
"Berghoff";"1"
"Bergmann";"1"
"Berisha";"2"
"Berko";"2"
"Berlinski";"1"
"Berner";"1"
"Berwein";"1"
"Bešic";"1"
"Besong";"1"
"Besso";"1"
"Beste";"1"
"Besuschkow";"1"
"Bethke";"1"
"Bettkober";"1"
"Bettoni-Katunda";"1"
"Beyer";"1"
"Beyersdorf";"1"
"Beyreuther";"1"
"Bezerra-Ehret";"1"
"Biada";"1"
"Biankadi";"1"
"Biazid";"1"
"Bicakcic";"1"
"Bickel";"1"
"Biedermann";"1"
"Biek";"1"
"Bielefeld";"1"
"Bierschenk";"1"
"Bilac";"1"
"Bilbija";"2"
"Billhardt";"1"
"Binanzer";"1"
"Bindemann";"1"
"Binder";"1"
"Biondic";"1"
"Bird";"1"
"Birk";"1"
"Birkenpesch";"1"
"Bischof";"1"
"Bisseck";"1"
"Bissi-Mouelle";"1"
"Bitter";"1"
"Bittner";"1"
"Bittroff";"1"
"Blank";"2"
"Blaser";"1"
"Blaswich";"1"
"Blaszczak";"1"
"Bleicher";"1"
"Bleker";"1"
"Blekic";"1"
"Blum";"2"
"Bo?neag";"1"
"Boakye";"2"
"Boboy";"1"
"Bobzien";"1"
"Boche";"1"
"Bochmann";"1"
"Bock";"3"
"Bockhorn";"1"
"Boeder";"1"
"Boehmer";"1"
"Boesen";"1"
"Böggemann";"1"
"Bogicevic";"1"
"Bohe";"1"
"Bohl";"1"
"Böhm";"2"
"Böhmer";"1"
"Böhmert";"1"
"Böhmker";"1"
"Bohn";"1"
"Böhnke";"1"
"Böhnlein";"1"
"Bohomo";"1"
"Bojarski";"1"
"Bokake";"1"
"Boland";"1"
"Bolay";"1"
"Boller";"1"
"Bölter";"1"
"Boltze";"1"
"Bomers";"1"
"Bonga";"1"
"Bonmann";"1"
"Boog";"1"
"Bookjans";"1"
"Boos";"1"
"Bördner";"1"
"Borgardt";"1"
"Borger";"1"
"Borges-Malu";"1"
"Borgmann";"2"
"Borié";"1"
"Borkowski";"2"
"Bormuth";"1"
"Bornemann";"1"
"Börner";"1"
"Bornschein";"2"
"Borsoi";"1"
"Borsum";"1"
"Bösing";"1"
"Boss";"1"
"Bötjer";"1"
"Bouchama";"1"
"Boujellab";"1"
"Boukhalfa";"1"
"Bouras";"1"
"Boutakhrit";"1"
"Bouzelha";"1"
"Bove";"1"
"Boyamba";"1"
"Boyd";"1"
"Boyer";"1"
"Böyükata";"1"
"Bozdogan";"1"
"Boziaris";"1"
"Božic";"1"
"Brackelmann";"1"
"Braig";"1"
"Brammer";"1"
"Brand";"1"
"Brändle";"1"
"Brando";"1"
"Brandscheid";"1"
"Brandstetter";"1"
"Brandt";"6"
"Brätz";"1"
"Brauburger";"1"
"Brauer";"1"
"Braun";"3"
"Braune";"1"
"Bravo Sánchez";"1"
"Brdar";"1"
"Brechmann";"1"
"Bredlow";"1"
"Bredol";"1"
"Brehmer";"1"
"Breitenbach";"1"
"Breitenbücher";"1"
"Breitfeld";"1"
"Breitfelder";"1"
"Breithaupt";"1"
"Breitkreuz";"2"
"Bremer";"1"
"Bretschneider";"1"
"Breuer";"2"
"Breunig";"2"
"Briceno";"1"
"Brill";"1"
"Brinkies";"1"
"Brinkmann";"2"
"Brisevac";"1"
"Brock";"1"
"Bröcker";"1"
"Brodersen";"2"
"Brodtmann";"1"
"Bröger";"1"
"Broll";"1"
"Bromfield";"1"
"Bronn";"1"
"Brooks";"1"
"Broschinski";"1"
"Brosinski";"1"
"Brosowski";"1"
"Brown";"1"
"Brückner";"1"
"Brüggemann";"1"
"Brügmann";"2"
"Brüll";"1"
"Brumme";"1"
"Brüning";"1"
"Brünker";"1"
"Brunner";"1"
"Bruns";"1"
"Brunst";"1"
"Brüseke";"1"
"Brüss";"1"
"Buch";"1"
"Büch";"1"
"Buchmann";"1"
"Buchtmann";"1"
"Buck";"2"
"Buckesfeld";"1"
"Buckmaier";"1"
"Budimbu";"1"
"Bugaj";"1"
"Bugiel";"1"
"Bujupi";"1"
"Bukusu";"1"
"Bulic";"1"
"Buller";"1"
"Bülter";"1"
"Bulut";"2"
"Bunge";"1"
"Bunkowski";"1"
"Bünning";"1"
"Buono";"1"
"Burcu";"1"
"Burger";"1"
"Bürger";"3"
"Burgess";"1"
"Burghardt";"1"
"Burkardt";"1"
"Burkhard";"1"
"Burkhardt";"2"
"Burmeister";"1"
"Burnic";"1"
"Burstedde";"1"
"Busam";"1"
"Busch";"2"
"Butendeich";"1"
"Butka";"1"
"Butkovic";"1"
"Butler";"1"
"Butzen";"1"
"Bux";"2"
"Büyükarslan";"1"
"Büyüksakarya";"1"
"Cabrera";"1"
"Caciel";"1"
"Cacutalua";"1"
"Calabrese";"1"
"Çalhanoglu";"2"
"Caliskan";"1"
"Çaliskaner";"1"
"Camara";"1"
"Cami";"1"
"Campagna";"1"
"Camprobin";"1"
"Campulka";"1"
"Can";"2"
"Candiano";"1"
"Canpolat";"1"
"Capoano";"1"
